date_sql,currency_type,record_type,record_type,version,billing_document,billing_document_item,order_co,order_co_item,value_for_reporting
2023-12-01,10,F,F,,9302479629,000060,1078342318,,010
2023-12-01,10,B,B,,5010263321,000011,1084790419,,010
2023-12-01,10,K,K,,100873984,,1078128982,,010
2023-12-01,10,B,B,,5010263321,000014,1084790422,,010
2023-12-01,10,F,F,,9302452150,000010,1073913046,,010
2023-12-01,10,B,B,,5010263321,000012,1084790420,,010
2023-12-01,10,K,K,,103330331,,1078129561,,010
2023-12-01,10,F,F,,9224174436,000060,1084792288,,010
2023-12-01,10,F,F,,9302479623,000010,1078342301,,010
2023-12-01,10,F,F,,9224174436,000050,1084792287,,010
2023-12-01,10,F,F,,9302495647,000011,1083840262,,010
2023-12-01,10,F,F,,9224174436,000090,1084792289,,010
2023-12-01,10,F,F,,9302479623,000030,1078342303,,010
2023-12-01,10,F,F,,9224174436,000100,1084792290,,010
2023-12-01,10,F,F,,9302452148,000030,1073913040,,010
2023-12-01,10,F,F,,9224174306,000020,1084790689,,010
2023-12-01,10,F,F,,9302479623,000020,1078342302,,010
2023-12-01,10,F,F,,9224173373,000020,1084788420,,010
2023-12-01,10,F,F,,9302473952,000020,1078035920,,010
2023-12-01,10,F,F,,9224173381,000040,1084788449,,010
2023-12-01,10,F,F,,9302452148,000050,1073913042,,010
2023-12-01,10,F,F,,9224173371,000040,1084788413,,010
2023-12-01,10,F,F,,9302492857,000013,1083800401,,010
2023-12-01,10,F,F,,9224173371,000020,1084788412,,010
2023-12-01,10,F,F,,9302452148,000040,1073913041,,010
2023-12-01,10,F,F,,9224173381,000080,1084788452,,010
2023-12-01,10,F,F,,9302482982,000010,1080162558,,010
2023-12-01,10,F,F,,9224173373,000030,1084788421,,010
2023-12-01,10,F,F,,9223539107,000020,1073945251,,010
2023-12-01,10,F,F,,9224173373,000040,1084788422,,010
2023-12-01,10,F,F,,9302492857,000021,1083800402,,010
2023-12-01,10,F,F,,9224173381,000020,1084788448,,010
2023-12-01,10,F,F,,9223539107,000060,1073945252,,010
2023-12-01,10,F,F,,9224173380,000030,1084788446,,010
2023-12-01,10,F,F,,9302473952,000030,1078035921,,010
2023-12-01,10,F,F,,9224173380,000020,1084788445,,010
2023-12-01,10,F,F,,9302452449,000030,1073912171,,010
2023-12-01,10,F,F,,9224173380,000040,1084788447,,010
2023-12-01,10,K,K,,103530115,,1083783357,,010
2023-12-01,10,F,F,,9224173381,000060,1084788450,,010
2023-12-01,10,F,F,,9302452449,000020,1073912170,,010
2023-12-01,10,F,F,,9224173381,000070,1084788451,,010
2023-12-01,10,F,F,,9302491872,000010,1083765721,,010
2023-12-01,10,F,F,,9224173511,000020,1084787605,,010
2023-12-01,10,F,F,,9302452449,000010,1073912169,,010
2023-12-01,10,F,F,,9224173509,000020,1084787600,,010
2023-12-01,10,K,K,,103530114,,1083783356,,010
2023-12-01,10,F,F,,9224173511,000030,1084787606,,010
2023-12-01,10,F,F,,9302452449,000040,1073912172,,010
2023-12-01,10,F,F,,9224174250,000070,1084791097,,010
2023-12-01,10,F,F,,9302473947,000030,1078035909,,010
2023-12-01,10,F,F,,9224174250,000030,1084791095,,010
2023-12-01,10,F,F,,9302452157,000040,1073913072,,010
2023-12-01,10,F,F,,9224174250,000080,1084791098,,010
2023-12-01,10,K,K,,103530111,,1083783353,,010
2023-12-01,10,F,F,,9224174250,000040,1084791096,,010
2023-12-01,10,F,F,,9302452157,000030,1073913071,,010
2023-12-01,10,F,F,,9224174123,000020,1084790178,,010
2023-12-01,10,F,F,,9224176805,000020,1084880322,,010
2023-12-01,10,F,F,,9224172771,000020,1084786261,,010
2023-12-01,10,F,F,,9302452157,000010,1073913069,,010
2023-12-01,10,B,B,,5010263313,000030,1084789100,,010
2023-12-01,10,F,F,,9302473946,000030,1078035906,,010
2023-12-01,10,B,B,,5010263313,000031,1084789101,,010
2023-12-01,10,F,F,,9302452157,000020,1073913070,,010
2023-12-01,10,B,B,,5010263313,000032,1084789102,,010
2023-12-01,10,F,F,,9302491872,000030,1083765723,,010
2023-12-01,10,B,B,,5010263306,000030,1084788641,,010
2023-12-01,10,F,F,,9302454124,000012,1074006390,,010
2023-12-01,10,F,F,,9224172876,000020,1084786997,,010
2023-12-01,10,F,F,,9302473947,000010,1078035907,,010
2023-12-01,10,F,F,,9224172876,000060,1084787000,,010
2023-12-01,10,F,F,,9302454124,000011,1074006389,,010
2023-12-01,10,F,F,,9224172876,000110,1084787004,,010
2023-12-01,10,F,F,,9302482982,000030,1080162560,,010
2023-12-01,10,F,F,,9224172876,000040,1084786999,,010
2023-12-01,10,F,F,,9302452147,000010,1073913037,,010
2023-12-01,10,F,F,,9224172876,000100,1084787003,,010
2023-12-01,10,F,F,,9302473946,000010,1078035904,,010
2023-12-01,10,F,F,,9224172876,000120,1084787005,,010
2023-12-01,10,F,F,,9302452147,000020,1073913038,,010
2023-12-01,10,F,F,,9224172876,000080,1084787002,,010
2023-12-01,10,F,F,,9223953896,000110,1083769416,,010
2023-12-01,10,F,F,,9224172876,000070,1084787001,,010
2023-12-01,10,F,F,,9302452147,000030,1073913039,,010
2023-12-01,10,F,F,,9224172876,000030,1084786998,,010
2023-12-01,10,F,F,,9302473946,000020,1078035905,,010
2023-12-01,10,B,B,,5010263327,000036,1084792024,,010
2023-12-01,10,F,F,,9302452153,000020,1073913055,,010
2023-12-01,10,F,F,,9224173827,000060,1084789409,,010
2023-12-01,10,K,K,,100851485,,1078128995,,010
2023-12-01,10,F,F,,9224173827,000020,1084789407,,010
2023-12-01,10,F,F,,9302452153,000030,1073913056,,010
2023-12-01,10,F,F,,9224173827,000040,1084789408,,010
2023-12-01,10,F,F,,9302473947,000020,1078035908,,010
2023-12-01,10,F,F,,9224173827,000080,1084789410,,010
2023-12-01,10,F,F,,9302452153,000010,1073913054,,010
2023-12-01,10,F,F,,9224174470,000040,1084792744,,010
2023-12-01,10,F,F,,9223953560,000040,1083769734,,010
2023-12-01,10,F,F,,9224174470,000030,1084792743,,010
2023-12-01,10,B,B,,5010207360,000001,1073941979,,010
2023-12-01,10,F,F,,9224173802,000200,1084788743,,010
2023-12-01,10,F,F,,9302473945,000020,1078035902,,010
2023-12-01,10,F,F,,9224173802,000020,1084788733,,010
2023-12-01,10,B,B,,5010206847,000001,1073911371,,010
2023-12-01,10,F,F,,9224173802,000140,1084788740,,010
2023-12-01,10,F,F,,9302482982,000020,1080162559,,010
2023-12-01,10,F,F,,9224173802,000130,1084788739,,010
2023-12-01,10,F,F,,9302452154,000030,1073913059,,010
2023-12-01,10,F,F,,9224173802,000040,1084788734,,010
2023-12-01,10,F,F,,9302473945,000030,1078035903,,010
2023-12-01,10,F,F,,9224173802,000160,1084788741,,010
2023-12-01,10,F,F,,9302452154,000020,1073913058,,010
2023-12-01,10,F,F,,9224173802,000120,1084788738,,010
2023-12-01,10,F,F,,9223953896,000100,1083769415,,010
2023-12-01,10,F,F,,9224173802,000060,1084788735,,010
2023-12-01,10,F,F,,9302452154,000010,1073913057,,010
2023-12-01,10,F,F,,9224173802,000100,1084788737,,010
2023-12-01,10,F,F,,9302473945,000010,1078035901,,010
2023-12-01,10,F,F,,9224173802,000180,1084788742,,010
2023-12-01,10,F,F,,9302452156,000014,1073913068,,010
2023-12-01,10,F,F,,9224173802,000080,1084788736,,010
2023-12-01,10,F,F,,9224181377,000020,1084880340,,010
2023-12-01,10,B,B,,5010263341,000005,1084792975,,010
2023-12-01,10,F,F,,9302452156,000013,1073913067,,010
2023-12-01,10,F,F,,9224173626,000060,1084789899,,010
2023-12-01,10,F,F,,9302473951,000010,1078035916,,010
2023-12-01,10,F,F,,9224173626,000020,1084789897,,010
2023-12-01,10,F,F,,9302452156,000012,1073913066,,010
2023-12-01,10,F,F,,9224173626,000040,1084789898,,010
2023-12-01,10,F,F,,9223953560,000060,1083769735,,010
2023-12-01,10,F,F,,9224173626,000090,1084789901,,010
2023-12-01,10,F,F,,9302451383,000020,1073899803,,010
2023-12-01,10,F,F,,9224173626,000160,1084789905,,010
2023-12-01,10,F,F,,9302473951,000030,1078035918,,010
2023-12-01,10,F,F,,9224173626,000140,1084789904,,010
2023-12-01,10,F,F,,9302451383,000030,1073899804,,010
2023-12-01,10,F,F,,9224173626,000120,1084789903,,010
2023-12-01,10,F,F,,9302482979,000020,1080162550,,010
2023-12-01,10,F,F,,9224173626,000080,1084789900,,010
2023-12-01,10,F,F,,9302451383,000010,1073899802,,010
2023-12-01,10,F,F,,9224173626,000100,1084789902,,010
2023-12-01,10,F,F,,9302473951,000020,1078035917,,010
2023-12-01,10,F,F,,9224172958,000040,1084787431,,010
2023-12-01,10,F,F,,9302452155,000060,1073913065,,010
2023-12-01,10,F,F,,9224172958,000100,1084787435,,010
2023-12-01,10,F,F,,9223953560,000020,1083769732,,010
2023-12-01,10,F,F,,9224172958,000050,1084787432,,010
2023-12-01,10,F,F,,9302452155,000040,1073913063,,010
2023-12-01,10,F,F,,9224172958,000080,1084787434,,010
2023-12-01,10,F,F,,9302473953,000020,1078035923,,010
2023-12-01,10,F,F,,9224172958,000060,1084787433,,010
2023-12-01,10,F,F,,9302452155,000020,1073913061,,010
2023-12-01,10,F,F,,9224172958,000020,1084787430,,010
2023-12-01,10,F,F,,9302451691,000010,1073905497,,010
2023-12-01,10,F,F,,9224172676,000040,1084785891,,010
2023-12-01,10,F,F,,9302452155,000050,1073913064,,010
2023-12-01,10,F,F,,9224172676,000070,1084785893,,010
2023-12-01,10,F,F,,9302473953,000010,1078035922,,010
2023-12-01,10,F,F,,9224172676,000030,1084785890,,010
2023-12-01,10,F,F,,9302452155,000030,1073913062,,010
2023-12-01,10,F,F,,9224172676,000100,1084785895,,010
2023-12-01,10,F,F,,9223953560,000120,1083769740,,010
2023-12-01,10,F,F,,9224172676,000080,1084785894,,010
2023-12-01,10,F,F,,9302452155,000010,1073913060,,010
2023-12-01,10,F,F,,9224172676,000020,1084785889,,010
2023-12-01,10,F,F,,9302473953,000030,1078035924,,010
2023-12-01,10,F,F,,9224172676,000060,1084785892,,010
2023-12-01,10,F,F,,8201676195,000010,1073913034,,010
2023-12-01,10,F,F,,9224173076,000020,1084786714,,010
2023-12-01,10,F,F,,9302482979,000030,1080162551,,010
2023-12-01,10,B,B,,5010263293,000019,1084784946,,010
2023-12-01,10,F,F,,8201676195,000020,1073913035,,010
2023-12-01,10,F,F,,9224173127,000020,1084785840,,010
2023-12-01,10,F,F,,9302473950,000010,1078035913,,010
2023-12-01,10,F,F,,9224173127,000040,1084785841,,010
2023-12-01,10,F,F,,9302453548,000020,1073949561,,010
2023-12-01,10,F,F,,9224173361,000040,1084787709,,010
2023-12-01,10,F,F,,9223953560,000100,1083769738,,010
2023-12-01,10,F,F,,9224173361,000060,1084787710,,010
2023-12-01,10,F,F,,9302453548,000010,1073949560,,010
2023-12-01,10,F,F,,9224173361,000020,1084787707,,010
2023-12-01,10,F,F,,9302473950,000030,1078035915,,010
2023-12-01,10,F,F,,9224173361,000030,1084787708,,010
2023-12-01,10,F,F,,9302453548,000030,1073949562,,010
2023-12-01,10,F,F,,9224173361,000080,1084787711,,010
2023-12-01,10,F,F,,9224193028,000060,1084882380,,010
2023-12-01,10,B,B,,5010263306,000012,1084788623,,010
2023-12-01,10,F,F,,9119764878,000012,1074016485,,010
2023-12-01,10,F,F,,9224173837,000100,1084789455,,010
2023-12-01,10,F,F,,9302473950,000020,1078035914,,010
2023-12-01,10,F,F,,9224173837,000060,1084789453,,010
2023-12-01,10,F,F,,9119764878,000011,1074016484,,010
2023-12-01,10,F,F,,9224173837,000140,1084789457,,010
2023-12-01,10,F,F,,9223953896,000040,1083769411,,010
2023-12-01,10,F,F,,9224173837,000040,1084789452,,010
2023-12-01,10,F,F,,9302452151,000020,1073913048,,010
2023-12-01,10,F,F,,9224173837,000160,1084789458,,010
2023-12-01,10,F,F,,9302473949,000030,1078035912,,010
2023-12-01,10,F,F,,9224173837,000120,1084789456,,010
2023-12-01,10,F,F,,9302452151,000030,1073913049,,010
2023-12-01,10,F,F,,9224173837,000080,1084789454,,010
2023-12-01,10,F,F,,9302482980,000030,1080162554,,010
2023-12-01,10,F,F,,9224173837,000200,1084789460,,010
2023-12-01,10,F,F,,9302452151,000010,1073913047,,010
2023-12-01,10,F,F,,9224173837,000180,1084789459,,010
2023-12-01,10,F,F,,9302473949,000010,1078035910,,010
2023-12-01,10,F,F,,9224173837,000020,1084789451,,010
2023-12-01,10,F,F,,9302452151,000040,1073913050,,010
2023-12-01,10,F,F,,9224173987,000060,1084792683,,010
2023-12-01,10,F,F,,9223953896,000120,1083769417,,010
2023-12-01,10,F,F,,9224173987,000040,1084792682,,010
2023-12-01,10,F,F,,9302452149,000020,1073913044,,010
2023-12-01,10,F,F,,9224173987,000120,1084792686,,010
2023-12-01,10,F,F,,9302473949,000020,1078035911,,010
2023-12-01,10,F,F,,9224173987,000080,1084792684,,010
2023-12-01,10,F,F,,9302452149,000010,1073913043,,010
2023-12-01,10,F,F,,9224173987,000020,1084792681,,010
2023-12-01,10,K,K,,100932044,,1078129641,,010
2023-12-01,10,F,F,,9224173987,000100,1084792685,,010
2023-12-01,10,F,F,,9302452149,000030,1073913045,,010
2023-12-01,10,F,F,,9224173447,000100,1084787789,,010
2023-12-01,10,F,F,,9223953560,000030,1083769733,,010
2023-12-01,10,F,F,,9224173447,000060,1084787786,,010
2023-12-01,10,F,F,,9302451701,000010,1073899105,,010
2023-12-01,10,F,F,,9224173447,000070,1084787787,,010
2023-12-01,10,F,F,,9302482980,000010,1080162552,,010
2023-12-01,10,F,F,,9224173447,000120,1084787791,,010
2023-12-01,10,F,F,,9302451701,000020,1073899106,,010
2023-12-01,10,F,F,,9224173447,000110,1084787790,,010
2023-12-01,10,F,F,,9223953896,000070,1083769413,,010
2023-12-01,10,F,F,,9224173447,000080,1084787788,,010
2023-12-01,10,F,F,,9302451701,000030,1073899107,,010
2023-12-01,10,F,F,,9224173447,000020,1084787783,,010
2023-12-01,10,F,F,,9224193028,000020,1084882379,,010
2023-12-01,10,F,F,,9224173447,000040,1084787785,,010
2023-12-01,10,F,F,,9302452810,000020,1073910136,,010
2023-12-01,10,F,F,,9224173447,000030,1084787784,,010
2023-12-01,10,F,F,,9223953896,000030,1083769410,,010
2023-12-01,10,B,B,,5010263341,000001,1084792971,,010
2023-12-01,10,F,F,,9302451673,000020,1073901337,,010
2023-12-01,10,B,B,,5010263341,000002,1084792972,,010
2023-12-01,10,F,F,,9302482980,000020,1080162553,,010
2023-12-01,10,F,F,,9224172389,000040,1084787881,,010
2023-12-01,10,F,F,,9302452813,000030,1073910144,,010
2023-12-01,10,F,F,,9224172389,000060,1084787882,,010
2023-12-01,10,F,F,,9223953896,000020,1083769409,,010
2023-12-01,10,F,F,,9224172389,000030,1084787880,,010
2023-12-01,10,F,F,,9302452351,000020,1073909897,,010
2023-12-01,10,F,F,,9224172389,000020,1084787879,,010
2023-12-01,10,F,F,,8201677113,000010,1077646119,,010
2023-12-01,10,F,F,,9224174081,000080,1084790822,,010
2023-12-01,10,F,F,,9302453261,000030,1073951089,,010
2023-12-01,10,F,F,,9224174081,000050,1084790820,,010
2023-12-01,10,F,F,,9223953560,000070,1083769736,,010
2023-12-01,10,F,F,,9224174081,000140,1084790825,,010
2023-12-01,10,F,F,,9302451673,000010,1073901336,,010
2023-12-01,10,F,F,,9224174081,000100,1084790823,,010
2023-12-01,10,F,F,,9302482978,000010,1080162546,,010
2023-12-01,10,F,F,,9224174081,000060,1084790821,,010
2023-12-01,10,F,F,,9302453278,000030,1074040487,,010
2023-12-01,10,F,F,,9224174081,000120,1084790824,,010
2023-12-01,10,F,F,,9223953896,000080,1083769414,,010
2023-12-01,10,F,F,,9224174081,000040,1084790819,,010
2023-12-01,10,F,F,,9302453278,000020,1074040486,,010
2023-12-01,10,F,F,,9224174081,000020,1084790818,,010
2023-12-01,10,F,F,,9302513630,000020,1084880890,,010
2023-12-01,10,B,B,,5010263313,000018,1084789088,,010
2023-12-01,10,F,F,,9302453512,000030,1073943786,,010
2023-12-01,10,B,B,,5010263313,000017,1084789087,,010
2023-12-01,10,F,F,,9223953560,000110,1083769739,,010
2023-12-01,10,F,F,,9224172360,000020,1084784536,,010
2023-12-01,10,F,F,,9302453512,000020,1073943785,,010
2023-12-01,10,B,B,,5010263351,000024,1084793175,,010
2023-12-01,10,F,F,,9302482978,000020,1080162547,,010
2023-12-01,10,F,F,,9224173724,000040,1084789641,,010
2023-12-01,10,F,F,,9302453512,000010,1073943784,,010
2023-12-01,10,F,F,,9224173724,000020,1084789640,,010
2023-12-01,10,F,F,,9223953896,000060,1083769412,,010
2023-12-01,10,F,F,,9224173363,000020,1084787717,,010
2023-12-01,10,F,F,,9302452351,000030,1073909898,,010
2023-12-01,10,F,F,,9224173363,000030,1084787718,,010
2023-12-01,10,B,B,,0100015228,,1078131648,,010
2023-12-01,10,F,F,,9224173363,000060,1084787720,,010
2023-12-01,10,F,F,,9302452351,000010,1073909896,,010
2023-12-01,10,F,F,,9224173363,000040,1084787719,,010
2023-12-01,10,F,F,,9223953560,000080,1083769737,,010
2023-12-01,10,F,F,,9224173363,000080,1084787721,,010
2023-12-01,10,F,F,,9302452810,000030,1073910137,,010
2023-12-01,10,F,F,,9224173821,000061,1084788833,,010
2023-12-01,10,F,F,,9302482978,000030,1080162548,,010
2023-12-01,10,F,F,,9224173821,000041,1084788832,,010
2023-12-01,10,F,F,,9302452813,000010,1073910142,,010
2023-12-01,10,F,F,,9224173821,000081,1084788835,,010
2023-12-01,10,F,F,,9302492316,000030,1083767871,,010
2023-12-01,10,F,F,,9224173821,000031,1084788831,,010
2023-12-01,10,F,F,,9302451673,000030,1073901338,,010
2023-12-01,10,F,F,,9224173821,000071,1084788834,,010
2023-12-01,10,F,F,,9302513630,000030,1084880891,,010
2023-12-01,10,F,F,,9224173822,000051,1084789388,,010
2023-12-01,10,F,F,,9302453261,000020,1073951088,,010
2023-12-01,10,F,F,,9224173822,000031,1084788836,,010
2023-12-01,10,F,F,,9302492405,000020,1083768949,,010
2023-12-01,10,F,F,,9224173821,000021,1084788830,,010
2023-12-01,10,F,F,,9302453261,000010,1073947897,,010
2023-12-01,10,F,F,,9224173822,000071,1084789389,,010
2023-12-01,10,F,F,,9302482979,000010,1080162549,,010
2023-12-01,10,F,F,,9224173822,000041,1084788837,,010
2023-12-01,10,F,F,,9302453278,000010,1074040485,,010
2023-12-01,10,F,F,,9224173756,000030,1084790972,,010
2023-12-01,10,F,F,,9302492300,000010,1083767824,,010
2023-12-01,10,F,F,,9224173756,000020,1084790971,,010
2023-12-01,10,F,F,,9302452813,000020,1073910143,,010
2023-12-01,10,F,F,,9224173756,000040,1084790973,,010
2023-12-01,10,F,F,,9302451691,000030,1073905499,,010
2023-12-01,10,F,F,,9224173252,000040,1084787260,,010
2023-12-01,10,F,F,,9302452810,000010,1073910135,,010
2023-12-01,10,F,F,,9224173252,000020,1084787259,,010
2023-12-01,10,F,F,,9302492168,000020,1083769754,,010
2023-12-01,10,F,F,,9224173440,000041,1084787745,,010
2023-12-01,10,F,F,,9302482984,000050,1080163558,,010
2023-12-01,10,F,F,,9224173440,000081,1084787748,,010
2023-12-01,10,F,F,,9302492405,000030,1083768950,,010
2023-12-01,10,F,F,,9224173440,000031,1084787744,,010
2023-12-01,10,F,F,,9302513630,000010,1084880889,,010
2023-12-01,10,F,F,,9224173440,000021,1084787743,,010
2023-12-01,10,F,F,,9302492433,000010,1083769430,,010
2023-12-01,10,F,F,,9224173440,000071,1084787747,,010
2023-12-01,10,F,F,,9302482984,000040,1080162567,,010
2023-12-01,10,F,F,,9224173440,000061,1084787746,,010
2023-12-01,10,F,F,,9302492316,000010,1083767869,,010
2023-12-01,10,B,B,,5010263299,000013,1084788218,,010
2023-12-01,10,B,B,,0100008682,,1078134311,,010
2023-12-01,10,B,B,,5010263299,000012,1084788217,,010
2023-12-01,10,F,F,,9302492432,000010,1083769427,,010
2023-12-01,10,B,B,,5010263313,000015,1084789085,,010
2023-12-01,10,F,F,,9302482984,000060,1080163559,,010
2023-12-01,10,B,B,,5010263313,000016,1084789086,,010
2023-12-01,10,F,F,,9302492432,000030,1083769429,,010
2023-12-01,10,F,F,,9224173090,000040,1084787531,,010
2023-12-01,10,F,F,,9224193027,000020,1084882377,,010
2023-12-01,10,F,F,,9224173090,000030,1084787530,,010
2023-12-01,10,F,F,,9302492300,000030,1083767826,,010
2023-12-01,10,F,F,,9224173090,000020,1084787529,,010
2023-12-01,10,F,F,,9302482984,000030,1080162566,,010
2023-12-01,10,B,B,,5010263321,000091,1084791269,,010
2023-12-01,10,F,F,,9302492168,000010,1083769753,,010
2023-12-01,10,B,B,,5010263321,000089,1084791267,,010
2023-12-01,10,F,F,,9302508716,000020,1084674296,,010
2023-12-01,10,B,B,,5010263321,000090,1084791268,,010
2023-12-01,10,F,F,,9302492300,000020,1083767825,,010
2023-12-01,10,F,F,,9224174444,000040,1084792314,,010
2023-12-01,10,F,F,,9302482984,000010,1080162564,,010
2023-12-01,10,F,F,,9224174444,000030,1084792313,,010
2023-12-01,10,F,F,,9302492433,000030,1083769432,,010
2023-12-01,10,F,F,,9224174204,000060,1084789746,,010
2023-12-01,10,F,F,,9224193027,000060,1084882378,,010
2023-12-01,10,F,F,,9224174204,000140,1084789750,,010
2023-12-01,10,F,F,,9302492405,000010,1083768948,,010
2023-12-01,10,F,F,,9224174204,000100,1084789748,,010
2023-12-01,10,F,F,,9302482984,000020,1080162565,,010
2023-12-01,10,F,F,,9224174204,000080,1084789747,,010
2023-12-01,10,F,F,,9302492433,000020,1083769431,,010
2023-12-01,10,F,F,,9224174204,000020,1084789744,,010
2023-12-01,10,K,K,,100932030,,1078129566,,010
2023-12-01,10,F,F,,9224174204,000120,1084789749,,010
2023-12-01,10,F,F,,9302492316,000020,1083767870,,010
2023-12-01,10,F,F,,9224174204,000040,1084789745,,010
2023-12-01,10,F,F,,9302512693,000020,1084882212,,010
2023-12-01,10,B,B,,5010263315,000021,1084789165,,010
2023-12-01,10,F,F,,9302492432,000020,1083769428,,010
2023-12-01,10,F,F,,9224173323,000020,1084786474,,010
2023-12-01,10,F,F,,9302451691,000020,1073905498,,010
2023-12-01,10,F,F,,9224173325,000071,1084786480,,010
2023-12-01,10,F,F,,9302492168,000030,1083769755,,010
2023-12-01,10,F,F,,9224173325,000041,1084786478,,010
2023-12-01,10,F,F,,9302512693,000010,1084882211,,010
2023-12-01,10,F,F,,9224173323,000030,1084786475,,010
2023-12-01,10,F,F,,9302492407,000010,1083768952,,010
2023-12-01,10,F,F,,9224173325,000061,1084786479,,010
2023-12-01,10,B,B,,0100058321,,1078131492,,010
2023-12-01,10,F,F,,9224173323,000040,1084786476,,010
2023-12-01,10,F,F,,9302478343,000010,1078312857,,010
2023-12-01,10,F,F,,9224173325,000081,1084786481,,010
2023-12-01,10,F,F,,9302512693,000030,1084882213,,010
2023-12-01,10,B,B,,5010263293,000012,1084784939,,010
2023-12-01,10,F,F,,9302478343,000030,1078312859,,010
2023-12-01,10,F,F,,9224173275,000020,1084788020,,010
2023-12-01,10,F,F,,8201677114,000030,1077646124,,010
